<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,10,20190805,162000,1287.6700000,1287.9000000,1286.3400000,1286.5300000,13879947
RI.RTSI,10,20190805,163000,1286.5300000,1286.8400000,1284.9500000,1285.2500000,13955822
RI.RTSI,10,20190805,164000,1285.2400000,1285.7100000,1283.9100000,1284.6100000,23731730
RI.RTSI,10,20190805,165000,1284.6200000,1284.7200000,1281.9800000,1282.0100000,19014119
RI.RTSI,10,20190805,170000,1282.0100000,1283.7200000,1281.8500000,1283.1700000,18346817
RI.RTSI,10,20190805,171000,1283.1700000,1283.3800000,1281.5500000,1281.8000000,19835040
RI.RTSI,10,20190805,172000,1281.8300000,1282.6800000,1281.5800000,1282.1500000,15813846
RI.RTSI,10,20190805,173000,1282.1200000,1283.0500000,1281.9700000,1282.8400000,16994225
RI.RTSI,10,20190805,174000,1282.8000000,1283.2000000,1281.1400000,1281.2700000,15273289
RI.RTSI,10,20190805,175000,1281.4300000,1281.7500000,1280.0600000,1280.5700000,16206001
RI.RTSI,10,20190805,180000,1280.6400000,1280.7500000,1279.2900000,1280.6500000,14717240
RI.RTSI,10,20190805,181000,1280.6500000,1283.5000000,1280.5400000,1283.4400000,17595560
RI.RTSI,10,20190805,182000,1283.3800000,1287.5100000,1283.1000000,1286.2700000,28162832
RI.RTSI,10,20190805,183000,1286.2700000,1286.8400000,1285.1000000,1285.2100000,18375091
RI.RTSI,10,20190805,184000,1285.2700000,1287.5000000,1285.0100000,1287.2600000,23665935
RI.RTSI,10,20190805,185000,1287.2600000,1287.2600000,1287.2600000,1287.2600000,0
RI.RTSI,10,20190805,190000,1282.2900000,1282.2900000,1282.2900000,1282.2900000,0
RI.RTSI,10,20190806,101000,1276.2200000,1290.9500000,1276.1000000,1289.4300000,35985752
RI.RTSI,10,20190806,102000,1289.4200000,1291.5400000,1288.4600000,1290.4900000,29659172
RI.RTSI,10,20190806,103000,1290.5900000,1291.4500000,1288.5000000,1288.9200000,27673877
RI.RTSI,10,20190806,104000,1288.8900000,1291.1000000,1288.8700000,1290.4400000,18501154
RI.RTSI,10,20190806,105000,1290.4400000,1290.5000000,1287.5900000,1288.4000000,16288658
RI.RTSI,10,20190806,110000,1288.3600000,1290.2500000,1288.3600000,1288.9300000,16052399
RI.RTSI,10,20190806,111000,1288.9500000,1290.1900000,1287.4900000,1288.8200000,17417211
RI.RTSI,10,20190806,112000,1288.7700000,1290.1100000,1287.8600000,1290.0400000,13549609
RI.RTSI,10,20190806,113000,1290.0900000,1292.0900000,1289.8700000,1292.0100000,12641093
RI.RTSI,10,20190806,114000,1292.0300000,1292.2700000,1290.4400000,1291.9400000,10602956
RI.RTSI,10,20190806,115000,1291.9800000,1293.4200000,1290.8900000,1293.2200000,11767285
RI.RTSI,10,20190806,120000,1293.2400000,1293.2900000,1292.2100000,1292.7800000,12905108
RI.RTSI,10,20190806,121000,1292.8100000,1292.9400000,1290.8500000,1292.5200000,11653879
RI.RTSI,10,20190806,122000,1292.5600000,1292.6800000,1291.3800000,1292.3800000,10477210
RI.RTSI,10,20190806,123000,1292.3900000,1293.0600000,1291.9300000,1292.8200000,9950928
RI.RTSI,10,20190806,124000,1292.8400000,1293.1200000,1292.1600000,1292.9500000,7121514
RI.RTSI,10,20190806,125000,1292.9200000,1293.6900000,1292.7300000,1293.6600000,7487731
RI.RTSI,10,20190806,130000,1293.6600000,1294.7200000,1293.5700000,1293.7200000,10944703
RI.RTSI,10,20190806,131000,1293.7200000,1294.2800000,1292.1100000,1292.4000000,10893926
RI.RTSI,10,20190806,132000,1292.4300000,1293.1300000,1291.5700000,1292.7400000,7833585
RI.RTSI,10,20190806,133000,1292.7400000,1292.7700000,1291.7000000,1292.2000000,9735762
RI.RTSI,10,20190806,134000,1292.1300000,1292.9500000,1292.1200000,1292.6200000,6767951
RI.RTSI,10,20190806,135000,1292.6200000,1293.3000000,1292.3100000,1292.3600000,6488835
RI.RTSI,10,20190806,140000,1292.3500000,1292.7000000,1290.3600000,1291.5700000,11359077
RI.RTSI,10,20190806,141000,1291.5900000,1292.6800000,1290.7900000,1292.1400000,10263725
RI.RTSI,10,20190806,142000,1292.0400000,1293.2400000,1291.0900000,1293.2400000,5829093
RI.RTSI,10,20190806,143000,1293.2200000,1294.2900000,1292.7700000,1294.2900000,7527732
RI.RTSI,10,20190806,144000,1294.3100000,1296.5200000,1293.9600000,1296.4000000,8892977
RI.RTSI,10,20190806,145000,1296.4700000,1297.5600000,1295.8500000,1296.3200000,11190050
RI.RTSI,10,20190806,150000,1296.2900000,1296.6700000,1295.5700000,1296.4100000,9633039
RI.RTSI,10,20190806,151000,1296.4600000,1296.6300000,1295.4500000,1295.4900000,6232426
RI.RTSI,10,20190806,152000,1295.5100000,1296.7900000,1295.2400000,1295.4300000,7471121
RI.RTSI,10,20190806,153000,1295.3900000,1295.4000000,1294.3200000,1294.9500000,7937292
RI.RTSI,10,20190806,154000,1294.9500000,1295.4200000,1294.4300000,1295.2400000,8205344
RI.RTSI,10,20190806,155000,1295.2500000,1296.3300000,1294.7400000,1296.1300000,5162274
RI.RTSI,10,20190806,160000,1296.1300000,1296.3200000,1295.3100000,1295.4000000,5854097
RI.RTSI,10,20190806,161000,1295.4000000,1296.2100000,1294.4500000,1295.7800000,7238910
RI.RTSI,10,20190806,162000,1295.7600000,1297.8900000,1295.6800000,1297.7500000,9925364
RI.RTSI,10,20190806,163000,1297.7700000,1298.6000000,1297.3700000,1297.5300000,8119683
RI.RTSI,10,20190806,164000,1297.5300000,1299.0100000,1296.7900000,1297.0100000,15221038
RI.RTSI,10,20190806,165000,1297.0000000,1297.9400000,1296.5300000,1297.6900000,13142157
RI.RTSI,10,20190806,170000,1297.6900000,1299.9200000,1297.0800000,1299.7300000,20766957
RI.RTSI,10,20190806,171000,1299.6300000,1300.7700000,1299.6300000,1300.4800000,16064230
RI.RTSI,10,20190806,172000,1300.5400000,1300.7200000,1297.1200000,1297.1800000,21843644
RI.RTSI,10,20190806,173000,1297.1600000,1298.2100000,1297.1100000,1297.5300000,13504677
RI.RTSI,10,20190806,174000,1297.4300000,1298.6000000,1296.8100000,1296.8100000,17017463
RI.RTSI,10,20190806,175000,1296.8300000,1297.7300000,1296.3600000,1296.4100000,18432248
RI.RTSI,10,20190806,180000,1296.3000000,1296.3000000,1294.7800000,1295.3200000,14655018
RI.RTSI,10,20190806,181000,1295.3000000,1295.7300000,1294.3400000,1295.0500000,17862666
RI.RTSI,10,20190806,182000,1295.0700000,1295.1300000,1292.0300000,1292.8700000,24126881
RI.RTSI,10,20190806,183000,1292.7900000,1295.9700000,1292.5000000,1295.9700000,26010856
RI.RTSI,10,20190806,184000,1296.0100000,1296.3400000,1295.2600000,1296.1900000,20970222
RI.RTSI,10,20190806,185000,1296.1900000,1296.1900000,1296.1900000,1296.1900000,0
RI.RTSI,10,20190806,190000,1294.5000000,1294.5000000,1294.5000000,1294.5000000,36261603
RI.RTSI,10,20190807,101000,1294.9400000,1299.8500000,1294.6200000,1299.6600000,31080105
RI.RTSI,10,20190807,102000,1299.6800000,1300.5400000,1295.0500000,1295.5600000,26852290
RI.RTSI,10,20190807,103000,1295.6300000,1295.6300000,1291.9100000,1292.9600000,23524883
RI.RTSI,10,20190807,104000,1292.8800000,1294.7800000,1292.5600000,1293.6600000,10585231
RI.RTSI,10,20190807,105000,1293.7100000,1295.9600000,1293.6000000,1295.5900000,7174221
RI.RTSI,10,20190807,110000,1295.5600000,1298.1700000,1294.9100000,1297.9400000,14628596
RI.RTSI,10,20190807,111000,1297.9600000,1301.2500000,1297.3500000,1301.2300000,13708334
RI.RTSI,10,20190807,112000,1301.1200000,1301.3300000,1298.3600000,1298.5300000,13109185
RI.RTSI,10,20190807,113000,1298.5300000,1299.7900000,1297.6800000,1299.6500000,14785563
RI.RTSI,10,20190807,114000,1299.6900000,1299.9000000,1298.6600000,1299.2100000,7945801
RI.RTSI,10,20190807,115000,1299.1700000,1300.3300000,1299.1600000,1300.1100000,7641919
RI.RTSI,10,20190807,120000,1300.1100000,1301.9400000,1300.1100000,1300.2900000,7021224
RI.RTSI,10,20190807,121000,1300.2900000,1300.7000000,1296.4100000,1296.7900000,17379097
RI.RTSI,10,20190807,122000,1296.7700000,1297.8600000,1296.6900000,1297.6000000,7079321
RI.RTSI,10,20190807,123000,1297.5800000,1299.1500000,1296.7800000,1298.8700000,6728757
RI.RTSI,10,20190807,124000,1298.8700000,1300.7400000,1298.7300000,1300.6600000,10215020
RI.RTSI,10,20190807,125000,1300.6600000,1300.7000000,1299.5000000,1300.0800000,5822229
RI.RTSI,10,20190807,130000,1300.0800000,1303.3700000,1300.0000000,1303.3300000,12786958
RI.RTSI,10,20190807,131000,1303.3400000,1303.8900000,1302.2500000,1303.1700000,10211135
RI.RTSI,10,20190807,132000,1303.1500000,1305.0100000,1303.1300000,1304.0500000,14679157
RI.RTSI,10,20190807,133000,1304.0500000,1304.5300000,1302.8600000,1304.5000000,10230017
RI.RTSI,10,20190807,134000,1304.4600000,1306.5300000,1304.4500000,1305.1100000,12981249
RI.RTSI,10,20190807,135000,1305.1100000,1305.9400000,1304.9300000,1305.5300000,8259729
RI.RTSI,10,20190807,140000,1305.5300000,1306.2700000,1303.9100000,1303.9100000,12751987
RI.RTSI,10,20190807,141000,1303.8500000,1304.4900000,1301.7700000,1301.8500000,9261503
RI.RTSI,10,20190807,142000,1301.9100000,1303.9700000,1301.8100000,1303.9500000,5443391
RI.RTSI,10,20190807,143000,1303.9600000,1304.9300000,1303.6000000,1303.9600000,7974969
RI.RTSI,10,20190807,144000,1303.9700000,1304.8900000,1303.7300000,1304.8600000,4544266
RI.RTSI,10,20190807,145000,1304.8700000,1305.0800000,1302.7500000,1303.2400000,8827338
RI.RTSI,10,20190807,150000,1303.2400000,1303.5400000,1302.5600000,1302.8200000,6494201
RI.RTSI,10,20190807,151000,1302.6800000,1302.7000000,1297.0100000,1297.4900000,19926189
RI.RTSI,10,20190807,152000,1297.5000000,1298.4000000,1296.2000000,1298.3500000,11124362
RI.RTSI,10,20190807,153000,1298.3500000,1298.7900000,1297.4800000,1298.6300000,7458622
RI.RTSI,10,20190807,154000,1298.6300000,1298.6900000,1296.2200000,1296.4000000,9438121
RI.RTSI,10,20190807,155000,1296.4000000,1296.5200000,1293.1400000,1293.1700000,16531898
RI.RTSI,10,20190807,160000,1293.1900000,1293.9000000,1290.2000000,1290.7000000,24330126
RI.RTSI,10,20190807,161000,1290.7600000,1292.5600000,1289.8400000,1289.8800000,17525821
RI.RTSI,10,20190807,162000,1289.9200000,1290.3800000,1285.8800000,1289.0000000,27440740
RI.RTSI,10,20190807,163000,1289.0300000,1289.1100000,1286.2000000,1286.5000000,17650402
RI.RTSI,10,20190807,164000,1286.5100000,1289.3900000,1285.5900000,1289.3800000,19671054
RI.RTSI,10,20190807,165000,1289.3800000,1289.3800000,1281.7800000,1282.1700000,19306890
RI.RTSI,10,20190807,170000,1282.2400000,1283.1500000,1280.4200000,1283.1500000,22001105
RI.RTSI,10,20190807,171000,1283.1100000,1288.2600000,1281.8500000,1287.8500000,20029266
RI.RTSI,10,20190807,172000,1287.8200000,1290.3800000,1286.9100000,1289.1700000,19596890
RI.RTSI,10,20190807,173000,1289.1800000,1290.8300000,1288.1700000,1288.6700000,12331099
RI.RTSI,10,20190807,174000,1288.8100000,1290.7700000,1285.4200000,1290.7100000,16967689
RI.RTSI,10,20190807,175000,1290.6600000,1291.8600000,1287.8800000,1290.0400000,12072671
RI.RTSI,10,20190807,180000,1290.7000000,1293.5500000,1290.4900000,1291.0600000,17570386
RI.RTSI,10,20190807,181000,1291.0500000,1291.0600000,1287.7200000,1290.6400000,15202099
RI.RTSI,10,20190807,182000,1290.6300000,1290.8800000,1286.9600000,1287.7300000,12184803
RI.RTSI,10,20190807,183000,1287.6400000,1288.0600000,1285.4300000,1285.6400000,13396483
RI.RTSI,10,20190807,184000,1285.7000000,1286.4800000,1285.1500000,1285.7400000,15674013
RI.RTSI,10,20190807,185000,1285.7500000,1285.7500000,1285.7500000,1285.7500000,2187
RI.RTSI,10,20190807,190000,1284.9100000,1284.9100000,1284.9100000,1284.9100000,30620292
RI.RTSI,10,20190808,101000,1298.7700000,1307.8300000,1298.7700000,1304.9300000,41025734
RI.RTSI,10,20190808,102000,1305.1300000,1308.8000000,1305.1300000,1307.1100000,20772721
RI.RTSI,10,20190808,103000,1307.0400000,1307.1300000,1304.3300000,1305.7100000,13329986
RI.RTSI,10,20190808,104000,1305.8200000,1306.2000000,1304.5100000,1305.9100000,11947701
RI.RTSI,10,20190808,105000,1305.9800000,1307.5300000,1305.6000000,1307.3500000,11535858
RI.RTSI,10,20190808,110000,1307.3200000,1307.6000000,1305.7400000,1306.0600000,19750947
RI.RTSI,10,20190808,111000,1306.1000000,1306.3400000,1304.8500000,1305.8600000,15187618
RI.RTSI,10,20190808,112000,1305.9100000,1306.2900000,1305.1800000,1305.5400000,26457617
RI.RTSI,10,20190808,113000,1305.5500000,1307.8000000,1305.5200000,1307.6300000,14112430
RI.RTSI,10,20190808,114000,1307.5700000,1308.1500000,1307.2700000,1307.4600000,8365664
RI.RTSI,10,20190808,115000,1307.4800000,1308.1000000,1307.0800000,1307.4500000,7698907
RI.RTSI,10,20190808,120000,1307.4300000,1307.7000000,1306.7000000,1307.2200000,7018214
RI.RTSI,10,20190808,121000,1307.2300000,1308.0700000,1306.7200000,1307.7700000,14761273
RI.RTSI,10,20190808,122000,1307.8100000,1308.3200000,1306.0100000,1306.3600000,16623379
RI.RTSI,10,20190808,123000,1306.4200000,1307.0100000,1304.9500000,1305.3300000,11384360
RI.RTSI,10,20190808,124000,1305.3200000,1306.1700000,1304.7500000,1305.9700000,6563370
RI.RTSI,10,20190808,125000,1306.0000000,1306.1600000,1304.9000000,1305.6800000,10149493
RI.RTSI,10,20190808,130000,1305.6000000,1306.4800000,1305.5000000,1306.2000000,9651495
RI.RTSI,10,20190808,131000,1306.3700000,1306.5100000,1303.7200000,1305.0100000,12012759
RI.RTSI,10,20190808,132000,1304.8800000,1305.7700000,1304.4700000,1305.5300000,9069465
RI.RTSI,10,20190808,133000,1305.5700000,1305.8000000,1304.6400000,1304.7000000,7579425
RI.RTSI,10,20190808,134000,1304.7600000,1305.4000000,1303.0900000,1303.0900000,6119459
RI.RTSI,10,20190808,135000,1303.0800000,1303.3000000,1302.3200000,1302.9300000,8850308
RI.RTSI,10,20190808,140000,1302.9700000,1303.0700000,1302.1900000,1302.8000000,6362749
RI.RTSI,10,20190808,141000,1302.7900000,1303.2900000,1302.1800000,1302.5000000,5717930
RI.RTSI,10,20190808,142000,1302.5700000,1302.8900000,1301.3800000,1301.9600000,4330379
RI.RTSI,10,20190808,143000,1301.9700000,1303.5800000,1301.7500000,1303.3600000,7090988
RI.RTSI,10,20190808,144000,1303.3900000,1303.8400000,1303.2300000,1303.7000000,8092795
RI.RTSI,10,20190808,145000,1303.6300000,1303.7200000,1302.0300000,1302.5900000,6060101
RI.RTSI,10,20190808,150000,1302.6200000,1304.3000000,1302.3800000,1304.0800000,5944056
RI.RTSI,10,20190808,151000,1304.0700000,1305.5200000,1303.9900000,1304.2500000,6839202
RI.RTSI,10,20190808,152000,1304.3100000,1304.4300000,1303.1000000,1303.1900000,4811765
RI.RTSI,10,20190808,153000,1303.2600000,1303.4100000,1301.0400000,1301.6600000,4184289
RI.RTSI,10,20190808,154000,1301.6900000,1302.0000000,1300.6500000,1301.5900000,5111955
RI.RTSI,10,20190808,155000,1301.6100000,1303.5600000,1301.4500000,1303.0800000,6556356
RI.RTSI,10,20190808,160000,1303.0700000,1304.8300000,1302.9300000,1304.8000000,6849761
RI.RTSI,10,20190808,161000,1304.8600000,1306.8300000,1304.8500000,1305.8000000,14305819
RI.RTSI,10,20190808,162000,1305.8200000,1306.3500000,1305.1000000,1305.5300000,6407220
RI.RTSI,10,20190808,163000,1305.5600000,1305.5900000,1304.6500000,1305.1800000,4675530
RI.RTSI,10,20190808,164000,1305.2400000,1307.7400000,1305.2000000,1307.6200000,10056684
RI.RTSI,10,20190808,165000,1307.6400000,1308.0000000,1305.8600000,1305.8600000,9352901
RI.RTSI,10,20190808,170000,1305.8800000,1306.5300000,1303.5100000,1306.2000000,15312116
RI.RTSI,10,20190808,171000,1306.2600000,1306.5200000,1304.8900000,1305.8600000,9944990
RI.RTSI,10,20190808,172000,1305.9100000,1307.1500000,1305.3400000,1306.6500000,8558058
RI.RTSI,10,20190808,173000,1306.6800000,1307.4300000,1306.1400000,1306.1700000,11614043
RI.RTSI,10,20190808,174000,1306.2200000,1307.0300000,1305.8700000,1306.5000000,15016558
RI.RTSI,10,20190808,175000,1306.4700000,1307.3500000,1305.8700000,1306.4700000,12239488
RI.RTSI,10,20190808,180000,1306.4700000,1306.7200000,1304.9700000,1305.1000000,10235641
RI.RTSI,10,20190808,181000,1305.0900000,1306.1000000,1304.8600000,1304.8900000,16138138
RI.RTSI,10,20190808,182000,1304.8800000,1306.0700000,1303.9400000,1305.8400000,14119585
RI.RTSI,10,20190808,183000,1305.7900000,1305.9700000,1304.7200000,1304.9100000,13374462
RI.RTSI,10,20190808,184000,1304.9600000,1307.3600000,1304.7700000,1307.0000000,19867973
RI.RTSI,10,20190808,185000,1307.0000000,1307.0000000,1307.0000000,1307.0000000,0
RI.RTSI,10,20190808,190000,1303.8000000,1303.8000000,1303.8000000,1303.8000000,29834929
RI.RTSI,10,20190809,101000,1306.0500000,1307.7300000,1302.1700000,1302.9900000,20922118
RI.RTSI,10,20190809,102000,1302.9300000,1302.9800000,1299.7200000,1300.2000000,16899934
RI.RTSI,10,20190809,103000,1300.1700000,1301.3400000,1298.4000000,1299.3400000,17345877
RI.RTSI,10,20190809,104000,1299.3300000,1300.5200000,1298.9100000,1299.2300000,13615057
RI.RTSI,10,20190809,105000,1299.3500000,1300.2300000,1298.6500000,1299.5000000,7570083
RI.RTSI,10,20190809,110000,1299.5000000,1299.6400000,1297.4600000,1297.8200000,8706914
RI.RTSI,10,20190809,111000,1297.8100000,1297.9200000,1296.1200000,1297.6000000,6764014
RI.RTSI,10,20190809,112000,1297.5900000,1298.1400000,1297.0600000,1297.1000000,6882012
RI.RTSI,10,20190809,113000,1297.0900000,1297.5700000,1296.8000000,1297.3500000,6867406
RI.RTSI,10,20190809,114000,1297.3500000,1300.8400000,1297.2800000,1300.2100000,8163740
RI.RTSI,10,20190809,115000,1300.2200000,1300.3200000,1299.4700000,1299.8000000,4132384
RI.RTSI,10,20190809,120000,1299.8200000,1299.8600000,1298.7200000,1298.9100000,4321921
RI.RTSI,10,20190809,121000,1298.9100000,1300.0700000,1298.3600000,1299.4100000,4530026
RI.RTSI,10,20190809,122000,1299.4100000,1299.9000000,1298.9600000,1299.4700000,3987183
RI.RTSI,10,20190809,123000,1299.5000000,1299.5700000,1296.4400000,1296.5000000,5213696
RI.RTSI,10,20190809,124000,1296.5000000,1296.6200000,1295.2100000,1295.8800000,6970804
RI.RTSI,10,20190809,125000,1295.9100000,1296.4000000,1295.4900000,1296.3000000,4623989
RI.RTSI,10,20190809,130000,1296.3100000,1296.5400000,1293.1300000,1293.3000000,14161777
RI.RTSI,10,20190809,131000,1293.4200000,1293.7400000,1292.6600000,1293.0600000,13526433
RI.RTSI,10,20190809,132000,1293.0700000,1294.3700000,1292.3000000,1294.3200000,8702057
RI.RTSI,10,20190809,133000,1294.3400000,1295.2100000,1292.8500000,1292.8500000,7025742
RI.RTSI,10,20190809,134000,1292.9000000,1292.9600000,1291.9000000,1292.6800000,6121233
RI.RTSI,10,20190809,135000,1292.7200000,1294.4300000,1292.2500000,1294.3800000,5566345
RI.RTSI,10,20190809,140000,1294.4000000,1294.9300000,1293.3700000,1293.4300000,5812252
RI.RTSI,10,20190809,141000,1293.4100000,1293.4700000,1291.8400000,1291.9500000,7791607
RI.RTSI,10,20190809,142000,1291.9400000,1292.0300000,1291.2900000,1291.8500000,7149418
RI.RTSI,10,20190809,143000,1291.8800000,1292.8500000,1291.7000000,1292.7100000,5431322
RI.RTSI,10,20190809,144000,1292.7200000,1292.7300000,1292.1500000,1292.4400000,4418080
RI.RTSI,10,20190809,145000,1292.4200000,1293.3700000,1291.7800000,1291.7800000,6108803
RI.RTSI,10,20190809,150000,1291.7400000,1292.2500000,1291.5500000,1292.2100000,5388675
RI.RTSI,10,20190809,151000,1292.1500000,1293.7400000,1291.7300000,1293.7200000,7664210
RI.RTSI,10,20190809,152000,1293.7200000,1296.4200000,1293.3000000,1295.8100000,6814890
RI.RTSI,10,20190809,153000,1295.8200000,1296.0100000,1294.7600000,1295.3700000,5256403
RI.RTSI,10,20190809,154000,1295.4200000,1295.4500000,1294.4000000,1295.1000000,3859859
RI.RTSI,10,20190809,155000,1295.2100000,1295.7700000,1295.0800000,1295.3900000,6817416
RI.RTSI,10,20190809,160000,1295.3800000,1295.9400000,1294.4600000,1294.4900000,5892221
RI.RTSI,10,20190809,161000,1294.4700000,1297.7300000,1293.8000000,1296.7300000,12408025
RI.RTSI,10,20190809,162000,1296.7400000,1297.7900000,1296.6500000,1297.5600000,7585405
RI.RTSI,10,20190809,163000,1297.6000000,1299.1900000,1297.5700000,1297.6600000,11590554
RI.RTSI,10,20190809,164000,1297.6600000,1301.4200000,1297.2000000,1300.7500000,15849562
RI.RTSI,10,20190809,165000,1300.7600000,1300.9500000,1297.5100000,1297.7400000,8501299
RI.RTSI,10,20190809,170000,1297.7400000,1297.7400000,1294.9700000,1295.4800000,10069930
RI.RTSI,10,20190809,171000,1295.4800000,1296.3900000,1293.2100000,1293.2500000,15621887
RI.RTSI,10,20190809,172000,1293.1000000,1295.1100000,1292.9500000,1293.1100000,9600582
RI.RTSI,10,20190809,173000,1293.1400000,1293.9800000,1292.2400000,1292.8100000,6965075
RI.RTSI,10,20190809,174000,1292.6900000,1293.2300000,1291.6000000,1292.2200000,14693729
RI.RTSI,10,20190809,175000,1292.2000000,1292.5500000,1291.8700000,1292.0900000,10469611
RI.RTSI,10,20190809,180000,1292.1300000,1293.1100000,1291.7300000,1292.0200000,8972300
RI.RTSI,10,20190809,181000,1292.0900000,1292.6900000,1291.6100000,1292.2000000,10388801
RI.RTSI,10,20190809,182000,1292.1900000,1292.4900000,1291.5500000,1291.8800000,9758216
RI.RTSI,10,20190809,183000,1291.8800000,1292.2000000,1289.5000000,1289.7200000,18603233
RI.RTSI,10,20190809,184000,1289.7200000,1290.6300000,1289.0800000,1289.7400000,29238779
RI.RTSI,10,20190809,185000,1289.7400000,1289.7400000,1289.7400000,1289.7400000,735
RI.RTSI,10,20190809,190000,1289.4700000,1289.4700000,1289.4700000,1289.4700000,17940295
RI.RTSI,10,20190812,101000,1296.6900000,1302.0400000,1296.6900000,1298.1400000,28403160
RI.RTSI,10,20190812,102000,1298.0900000,1298.5400000,1297.0900000,1298.5400000,14099636
RI.RTSI,10,20190812,103000,1298.5500000,1299.0500000,1297.1700000,1297.5500000,15211934
RI.RTSI,10,20190812,104000,1297.6100000,1298.1200000,1296.0500000,1297.4200000,9404631
RI.RTSI,10,20190812,105000,1297.4200000,1298.8700000,1297.2800000,1298.5900000,7329411
RI.RTSI,10,20190812,110000,1298.5900000,1298.8800000,1297.7100000,1297.8800000,6255747
RI.RTSI,10,20190812,111000,1297.8800000,1297.8800000,1294.1800000,1294.3200000,9180151
RI.RTSI,10,20190812,112000,1294.3700000,1295.3000000,1294.1700000,1294.6700000,6969323
RI.RTSI,10,20190812,113000,1294.6700000,1294.8700000,1292.6500000,1293.4500000,11710208
RI.RTSI,10,20190812,114000,1293.4200000,1293.8400000,1292.8400000,1293.6800000,6169837
RI.RTSI,10,20190812,115000,1293.6700000,1293.6700000,1292.0700000,1292.0700000,5738484
RI.RTSI,10,20190812,120000,1291.9900000,1293.0200000,1291.7200000,1292.4800000,7788226
RI.RTSI,10,20190812,121000,1292.4900000,1292.6800000,1290.9800000,1291.0600000,5405879
RI.RTSI,10,20190812,122000,1291.0400000,1291.6100000,1290.3000000,1290.9100000,7506455
RI.RTSI,10,20190812,123000,1290.9600000,1293.2200000,1290.8900000,1293.1700000,6260377
RI.RTSI,10,20190812,124000,1293.1700000,1293.2300000,1292.0900000,1292.8200000,5354888
RI.RTSI,10,20190812,125000,1292.8200000,1293.0800000,1290.7900000,1291.1100000,8775456
RI.RTSI,10,20190812,130000,1291.1200000,1291.2600000,1290.4300000,1290.4700000,8568822
RI.RTSI,10,20190812,131000,1290.4800000,1290.7600000,1289.3800000,1289.7400000,7045588
RI.RTSI,10,20190812,132000,1289.7300000,1291.3100000,1289.3300000,1291.0700000,10183913
RI.RTSI,10,20190812,133000,1291.0700000,1291.3500000,1289.0500000,1289.5200000,5237617
RI.RTSI,10,20190812,134000,1289.4200000,1289.4400000,1287.4900000,1288.1600000,10888116
RI.RTSI,10,20190812,135000,1288.0000000,1288.7000000,1287.6400000,1287.8800000,11168135
RI.RTSI,10,20190812,140000,1287.8900000,1289.1300000,1287.8000000,1288.8900000,9701407
RI.RTSI,10,20190812,141000,1288.9000000,1289.5100000,1288.6300000,1288.8500000,5528328
RI.RTSI,10,20190812,142000,1288.8000000,1289.6900000,1288.3100000,1288.3100000,4504739
RI.RTSI,10,20190812,143000,1288.3400000,1290.5300000,1287.4700000,1290.5300000,8525777
RI.RTSI,10,20190812,144000,1290.5400000,1290.6500000,1289.5100000,1290.2100000,7546671
RI.RTSI,10,20190812,145000,1290.2400000,1290.4500000,1289.8500000,1290.4500000,5664092
RI.RTSI,10,20190812,150000,1290.4000000,1291.4400000,1289.6400000,1289.7200000,7151116
RI.RTSI,10,20190812,151000,1289.7100000,1291.0600000,1289.5000000,1290.9000000,5619356
RI.RTSI,10,20190812,152000,1290.9300000,1291.0800000,1290.3600000,1291.0200000,4333012
RI.RTSI,10,20190812,153000,1291.0300000,1291.8300000,1290.9000000,1290.9100000,5459780
RI.RTSI,10,20190812,154000,1290.9000000,1291.6500000,1290.9000000,1291.2500000,4590851
RI.RTSI,10,20190812,155000,1291.2200000,1291.2200000,1289.6000000,1290.1800000,6068848
RI.RTSI,10,20190812,160000,1290.1800000,1292.9300000,1290.1800000,1291.5500000,7789229
RI.RTSI,10,20190812,161000,1291.5400000,1291.9100000,1290.2000000,1290.4000000,5716455
RI.RTSI,10,20190812,162000,1290.3400000,1290.7600000,1290.1900000,1290.6300000,5640351
RI.RTSI,10,20190812,163000,1290.6300000,1290.6300000,1289.5600000,1290.0000000,4539694
RI.RTSI,10,20190812,164000,1290.1400000,1290.3900000,1288.8300000,1289.8100000,7894836
RI.RTSI,10,20190812,165000,1289.7400000,1290.2400000,1288.9000000,1289.0100000,6436146
RI.RTSI,10,20190812,170000,1288.9900000,1290.3400000,1288.9900000,1290.3000000,3631759
RI.RTSI,10,20190812,171000,1290.2800000,1290.8800000,1288.9700000,1289.1500000,8451114
RI.RTSI,10,20190812,172000,1289.1400000,1290.3800000,1288.0500000,1290.3500000,9219230
RI.RTSI,10,20190812,173000,1290.3500000,1292.4200000,1290.2900000,1291.9000000,7000253
RI.RTSI,10,20190812,174000,1291.9000000,1292.6300000,1291.1300000,1291.6400000,11037260
RI.RTSI,10,20190812,175000,1291.6500000,1292.2400000,1290.7700000,1291.2600000,7975826
RI.RTSI,10,20190812,180000,1291.2500000,1292.1200000,1291.0100000,1291.9400000,8125927
RI.RTSI,10,20190812,181000,1291.9400000,1293.0300000,1291.5900000,1292.5000000,8758837
RI.RTSI,10,20190812,182000,1292.4900000,1292.4900000,1289.2600000,1290.0700000,10978793
RI.RTSI,10,20190812,183000,1290.0600000,1291.4400000,1289.9900000,1290.3900000,10511591
